reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A313H6238N589,B000052YMQ,"Jaewoo Kim ""OB-Wan""","[5, 8]","I would like to disagree with the advertisement and other reviewers on the claim that this product is ""non-greasy"". This lotion is not as greasy as Eucerin, which is very greasy (but also is the most moisturizing). This lotion is just as greasy and heavy as ""non-greasy"" Lubriderm, which I also find somewhat greasy and heavy.  What is non-greasy? I have found several lotions from Shiseido and Amore Pacific to be very non-greasy but they also cost about 3-5 times more than this lotion (based on volume).This lotion, however, does not LOOK greasy on my face, which might be the half of the value. It also does an excellent job of retaining moisture, but that is true of every lotion I have ever used.This lotion is also a decent value considering this is a 16 ounce size jar which is about 80% volume of a full roll of toilet paper (the jar is a circular shape as a toilet paper so I thought it would be a good comparison)If you are looking for an excellent moisturizer that does not look greasy, then this will do its job. But if you truly want a non-greasy feeling lotion, you are better off buying a higher quality lotion albeit at a higher price.",3.0,Has that greasy feel but it doesn't look greasy,1270684800,"04 8, 2010"
ASXPNU896V9I8,B000052YMQ,L90,"[0, 0]","I get extremely dry, itchy skin since I live in New England and am often outside in harsh weather. I have all kinds of lotion, and for some reason never tried Cetaphil. I bought this and it's now the only thing I use--it's that good! In addition to dry, my skin is very sensitive and allergy prone as well. I've used Aveeno with some success, since it's unscented, as is this. I found the main advantage in this as opposed to Aveeno is it's extremely moisturizing. I smooth it on in the morning and find that at the end of the day my skin is still very soft and not at all dry. It's the longest-lasting lotion I've ever tried. It's not at all too heavy though, or sticky and it absorbs well. It's nice because I can use it all the time without getting tired of an overpowering scent. I would highly recommend this to anyone, from people who just want good lotion to those with skin conditions (e.g. psoriasis, eczema).",5.0,The best,1324857600,"12 26, 2011"
A2GVG03NGBKCF4,B000052YMQ,"Nan M. Hart ""valentine""","[0, 0]",without a doubt the best facial moisturizer I have ever used!  Tried hundreds and this one is the best!,5.0,best moisturizer on the market!,1296432000,"01 31, 2011"
ACR4A8H4J7YNA,B000052YMQ,Natasha,"[0, 0]","this is amazing, i have conbination skin and it works very well with the cleanser.  i have been telling everyone how great this is",5.0,LOVE,1367452800,"05 2, 2013"
AQ1F3NP2G15S5,B000052YMQ,"puccagirl73 ""puccagirl73""","[0, 0]","My dermatologist recommended this to me 10 years ago and I still use in when I occasionally have dry skin.  I do not use it as much anymore since it cured my dry skin, if you have eczema, this really helps.",5.0,"Gentle, Moisturizing, Effective",1166832000,"12 23, 2006"
A2ZOTWGLSUPUSM,B000052YMQ,underthesea,"[1, 1]","I have normal skin with very minor ""acne"" this mosturizer made my face look so greasy. If you have extreme dry skin then this is totally for you.",1.0,Greasy,1394323200,"03 9, 2014"
A13QVE6RCEFJGX,B000052YMR,AC,"[0, 0]","I was just recently diagnosed with Guttate Psoriasis and initially, this was the only thing that keept my skin moisturized. Then it seemed as if I need something thicker.  Cetaphil is good but not thick enough for the kind of moisturizing I need.  I no longer use it.",3.0,Purchased for Psoriasis but not as good as Eucerin,1321574400,"11 18, 2011"
A27I4SNG31S63E,B000052YMR,". Anne Fischer ""Annie""","[0, 0]","Love Cetaphil!  Used to spend big bucks on those fancy dancy products at the dept. store.  Tried this at the recommendation of a dermatologist who told me all that I really wanted was a good moisturizer....that a prescription would be needed by those companies if they lived up to their claims.....I've been using Cetaphil ever since....also the cleanser.You just can't go wrong.  It's  non -greasy, keeps your skin moist all day....and before you go to bed, after washing your face, all night!  It can be used all over your body actually:  those elbows!I get told all the time that I look much younger than I am, and also that my skin is beautiful....well, I dunno about all that, but any help I get is because of Cetaphil.  I also like bare minerals radiance (slight shimmer) and Nars for some of their liquids (blushes) that I put on to make my skin have a dewy look.",5.0,Used to spend a mint!  not any more......,1372204800,"06 26, 2013"
A2XNJJ9TF70P4J,B000052YMR,Aurora,"[17, 20]","I love this stuff. I use it as a facial lotion. This tub has lasted me over a year and I use it on a daily basis. I have extremely sensitive skin and this lotion hasn't irritated my face at all. It also has NO smell at all, no weird chemical smells or anything. It goes on a tad bit greasy if you use too much, but it quickly absorbs. It also doesn't irritate my acne. When I don't use this product, my face gets really dry like it usually does, but it works great when I use it. If I had to pick a con, it would be that I hate that this product is in a tub.....since it lasts so long, I don't like the thought of dipping my hands into a tub, it feels unsanitary. If you accidentally forget to put the lid on, the product gets hard at the top......either way, whatever. It still works great.",5.0,Perfect for my sensitive face,1273190400,"05 7, 2010"
A1UNBTS4Y7JKSV,B000052YMR,Blueflower77,"[2, 2]","My dermatologist recommended Cetaphil. I tried the lotion and the face wash and honestly nothing special. Then I saw this in Costco while looking for my daughter's cream (she has ezcema) and thought ""why not try this"". I fell in love with this cream after the first try. This is woooonnnderful!It has a non greasy feel, doesnt leave skin sticky, lathers and absorbs really nicely and quick enough for my toddler to get her clothes on post bath time. I also love it for myself on my arms and shoulders (i dont use this for my face though). I find that this doesnt clog my pores, since I have acne prone skin on my chest, back and shoulders I was worried it would be a problem there. Nope not at all. I live in a very cold climate and with the drying heat always being on, I get dry patches of skin, this will eliminate them 90% overnight and totally by the next day. Im so happy I finally found something that works well with my sensitive skin and acne. :)",5.0,"Awesome, awesome",1390003200,"01 18, 2014"
A1UGPIBPZGWJKF,B000052YMR,"CaraDawn ""CaraDawn""","[0, 0]","This lotion was recommended by my pediatrician and sister who also uses it on her child. I love it! It is very soothing and moisturizing, especially when you are washing your hands a million times a day after changing diapers. It keeps my baby's skin soft and my hands from drying out. It's great for the whole family.",5.0,Love it for me and baby,1300579200,"03 20, 2011"
AMDZ6MZR6CRG9,B000052YMR,Carla D. Harnack,"[0, 0]","Originally purchased to help with my grandson's excema, now the whole family uses it! It doesn't have much of a smell to it, and moisturizes very well.",5.0,Works well,1369440000,"05 25, 2013"
A2137H75OSD20T,B000052YMR,"Carol W ""fruit fanatic""","[1, 1]",My grandson has dry & sensitive skin and his parents need to lotion him 3 times a day.  This cream generally goes on his face soothingly.  It keeps his face lubricated and helps minimize eczema when used diligently.  This is a quality name brand product.,5.0,Works without irritation,1389484800,"01 12, 2014"
A1XBU3HXSGSM05,B000052YMR,"C. P. Bell ""media enthusiast""","[1, 2]","Well, you've no doubt heard from some other reviewers that cetaphil's moisturizing lotion formula is greasy so I won't beat that into the ground. It does bother me that a product with the 'lightweight' and 'non-greasy' monikers does not live up to expectations. However, if you put a very very small amount of water into the bottle (several drops), just enough to curtail the thick viscosity, you should be fine.Aside from that the product does the job. If you are looking for a non-comodegenic, hypo-allergenic product then this is for you. If you are also looking for an oil-free product, then this is not for you.",4.0,Pretty greasy...,1268179200,"03 10, 2010"
A14JA9D7VUTILY,B000052YMR,CurliGirlie,"[0, 0]",I have been using Cetaphil products for the last 15 years. These tubes are great to carry around and fit easily in my purse. The cream can be used on face or body. It is unscented and is very easy on my sensitive skin.,5.0,Best for Sensitive Skin,1358208000,"01 15, 2013"
A33AQPJYH7UUXR,B000052YMR,"Desert Gypsy ""A Brooklyn Girl Out West""","[2, 2]","I moved to the high desert plains a couple of years ago and the combination of low humidity and hard water began to wreak havoc on my skin. I've tried many different products at many price points, including some extremely expensive ones. Lotions did not last and most creams I tried felt too heavy or either looked *or* felt greasy. This Cetaphil formula has the perfect balance for me; it is light enough to sink in deeply and thick and creamy enough to make my skin feel incredibly soft and have that feeling last.TIP: I buy this extra large size to keep the cost low but I reuse small cream containers to make this ""portable"".Leaves my skin soft and supple. Doesn't leave a scent. Doesn't cause breakouts. Quite simply the best!",5.0,amazingly softer skin!,1328572800,"02 7, 2012"
A2G7B7FKP2O2PU,B000052YMR,D Leschke,"[0, 0]","I didn't expect to like this cream as much as I do.  It's an excellent value and I don't plan to be without it in the future.  Cetaphil now sits on my bathroom vanity and is used as a routine moisturizer for my face, elbows, arms and any other moisturizing needs.The scent is clean and very minimal so it doesn't iterfere or offend.It hasn't caused any breakouts and seems to hold moisture longer than many of the high-end moisturizers I've tried.Excellent product and a terrific value.The glowing reviews here were my reason for trying it and I'm very glad I did.",5.0,Wonderful Cream!,1321228800,"11 14, 2011"
A2ZAFIWPFIQGC4,B000052YMR,"Empress ""red cat""","[0, 0]","After many different skin moisturizers for my sensitive skin, I stopped at this one to balance my skin type. No perfume and not greasy.",5.0,My favourite skin moisturizer,1368489600,"05 14, 2013"
A366XQUDSSYGRQ,B000052YMR,"Enrique A. Lopez ""Enrique""","[0, 0]","Absolutely love this cream.  I have combination skin with oily t-zone but my skin dries out near my cheeks, near my eyes and chin.  I use this cream twice a day--once at night after a shower and once in the morning after washing and cleaning my face.  A lesser moisturizer would result in dry skin by lunchtime but this cream really keeps my skin moist and soft.  Super safe around eyes and works into skin really well.  No added scents!  I've tried lots of different moisturizers and this one is by far the best.",5.0,Fantastic everyday moisturizer,1371513600,"06 18, 2013"
A52Y39SZ0HMRX,B000052YMR,Ezlypist,"[0, 1]","another great subscribe and save product. It's the only hand cream that I can rub on and it actually rubs in. Doesn't feel greasy and over time, do notice a softening of very dry, well used hands. I'm a dirt digger, so if it works for me, it'll work for anyone. I also have sensitive skin and can break out with the wrong stuff...not w/Cetaphil.",5.0,great stuff...keep it coming,1376006400,"08 9, 2013"
A3VZEBBLZU111C,B000052YMR,Grace,"[0, 0]","This is my go-to day to day moisturizer.  I liberally apply this after showering to keep my skin smooth & moisturized through the day.  Being able to buy two 16-ounce jars from Amazon has been great!  This product was originally suggested by my dermatologist to help with my very dry skin, and after I've been delighted with it!",5.0,Great daily moisturizer!,1371772800,"06 21, 2013"
A2Y4S4CNGKF21S,B000052YMR,H. Swanson,"[4, 6]","Uhh, did I get a bad batch? I love Cetaphil's face wash, but this was a dud. I couldn't use it on my face because it made me break out. It also was impossible to blend into the skin, leaving a white film for a few minutes until it soaked in on its own. When it did soak in it left a sticky feeling on my skin. Cetaphil failed me here.",1.0,"Uhh, did I get a bad batch?...",1327795200,"01 29, 2012"
AM4CTYC2C0PMC,B000052YMR,Irish-a-go-go,"[0, 0]","I'm a product junkie.  I have bought every expensive cream, lotion, anti-aging product out there and spent tons of money doing so.  This cream is amazing.  Seriously!About my skin in case this helps:  I have very dry skin that is prone to break out.  I felt I had wrinkled prematurely because of sun damage so I was focusing mostly on the wrinkles when I bought products.  Often my forehead would be flakey and my chin would have breakouts.  Frequently I had red patches on my skin and a very uneven skin tone in general.Since using Cetaphil:  I have NONE of the flakiness and have not had one single break out.  Also, my skin looked more wrinkled than it was because it was so dehydrated.  Cetaphil has seriously taken ten years off my face and body.  Oddly the place that I can tell the most difference is in my neck as I don't have that crepeiness (Not sure this is a word!).  I've thrown everything away and have started stockpiling this stuff.I have NEVER had a product that made such a difference.  My make up now looks better, I actually glow and I don't feel like I look my age anymore.  I use it on my whole body and for the first time ever, I have an even skin tone.  I cannot recommend this highly enough.",5.0,My Skin Looks Ten Years Younger!,1393977600,"03 5, 2014"
A1JUF8HCOHA6UU,B000052YMR,Jackie,"[5, 5]",My kids have eczema. I was walking around Walmart looking at soap section. A woman saw my kids and told me to use Cetaphil soap/body wash followed by Cetaphil cream. My kids are 9 and 10.  I ask them how their skin feel after using the Moisturing Cream. The 9 year old said her skin felt softer and smoother. The 10 years shares the same opinion. I felt it was softer too.,5.0,Cetaphil Moisturizing,1277596800,"06 27, 2010"
AMV9D5D7VOCO6,B000052YMR,Janet,"[0, 0]","I have tried many different lotions and this is the best one I have ever tried. It keeps my skin moisturized without being overly oily and sticky. It doesn't dry out my skin after and it is fragrance free. It doesn't leave a noticeable residue or layer of oil on my skin. It is well priced too. I have used expensive brand lotions that only dry out my skin more, leave my skin too oily or irritate my skin.Cetaphil is amazing.",5.0,BEST LOTION,1388448000,"12 31, 2013"
A146H6A41B26QT,B000052YMR,"J. Marren ""jtm497""","[3, 4]","This cream is teriffic for dry, chapped, cracked hands. This cream is totally non-irritating and totally fragrance free. I slather it on at night and wear a pair of inexpensive white cotton gloves, although you don't really need them because the cream is not greasy.White Cotton Parade Gloves(By the way, no need to buy expensive ""medical"" gloves--the cheap ones work fine.) Works like a charm! Also keeps cuticles soft and preserves that manicure. Highly recommended!",5.0,Solves skin problems,1230249600,"12 26, 2008"
A3NCB51ODGDZ3,B000052YMR,J. Snow,"[1, 1]","Our pediatrician recommended this when our 3-mo. old had moderate eczema, and after 1 or 2 uses, we had a baby with very beautiful skin. To this day, he's 14 mo. old now, we still use it every night after his bath. Great for infants and toddlers.",5.0,Great for Infants/Toddlers,1313712000,"08 19, 2011"
AYYZH8KL2Y6D3,B000052YMR,Kamal O Rowe,"[0, 0]",My dermatologist recommended I use this product after I developed acne in my mid 20's. Thus far it's been perfect and keeps my well moisturized and breakout free.,5.0,Great product at a great price.,1362528000,"03 6, 2013"
A37MH7ICH80QOX,B000052YMR,Kate McMurry,"[13, 15]","Dermatologists everywhere, including my own, recommend this cream for patients with eczema. The main thing it has going for it is that it is very thick and it contains no fragrance. I've used this cream for years and have never developed any allergic reactions to it, even though several of its ingredients have the potential to cause allergic reactions in sensitive individuals.I decided tonight, for the first time ever, to analyze every one of the ingredients. It's disappointing to see that it has multiple undesirable ingredients thatCetaphil Lotionlacks. Perhaps the most worrisome ingredient in this skin cream is propylene glycol (see below).Ingredients: Water, petrolatum, glyceryl polymethacrylate, dicaprylyl ether, glycerin, dimethicone, glyceryl stearate, cetyl alcohol, Prunus amygdalus dulcis (sweet almond) oil, PEG-30 glyceryl stearate, tocopheryl acetate, benzyl alcohol, phenoxyethanol, sodium hydroxide, acrylates/C10-30 alkyl acrylate crosspolymer, dimethiconol, disodium EDTA, propylene glycol.Petrolatum: This lab-derived substance has been around since 1859 when chemist Robert Chesebrough developed a method of purifying a black gel that clogged oil rigs called ""rod wax."" On the plus side, petrolatum seems to reduce water loss from the skin better than any other moisturizer currently known. It is also an effective topical barrier for preventing unwanted liquid substances from invading the skin. Premiere examples of the latter use are protecting the skin of babies and incontinent adults from excessive exposure to the ammonia and uric acid (not the same thing as urea) within urine and protecting the skin of serious swimmers from extensive exposure to chlorinated pool water. On the minus side, many consumers prefer not to use a substance derived from petrochemicals on their skin. In addition, as a continual source of moisturizing for the whole body, there is a big downside to petrolatum in that it does not allow the skin to adequately ""breathe."" That is, it prohibits the skin from a normal, necessary function of absorbing moisture from the atmosphere. As a result, petrolatum can actually be less moisturizing over the long run than emollient substances that allow moisture exchange from the air.Glyceryl Polymethacrylate: This substance is used in cosmetics to hydrate the skin by increasing its ability to absorb moisture from the air. It is presumed to help heal and reconstruct the dermis layer of the skin and increase skin firmness because it contains elastin.Dicaprylyl ether: This is an oil derived from a plant, AKA dioctyl ether or Cetiol OE. It functions to condition and smooth the skin. It is a non-greasy emollient that spreads easily and is commonly used in non-irritating or ""sensitive"" skin-care products.Glycerin: Glycerin AKA glycerol and glycerine is commonly found in medical and cosmetic preparations. It is used to provide a smooth sensation and as a humectant. It is safe enough to be consumed internally.Dimethicone: AKA polydimethylsiloxane (PDMS): This is a lab-created polymer derived from silicon, a naturally occurring earth element. It is approved for internal and external use. Allergic reactions usually occur when exposed to this substance in the form of a powder. They include itchy, burning skin, hives, dermatitis, swelling of the mouth and breathing problems. Silicone derivatives act as anti-foaming agents and emollients. They make anything they are in more spreadable. They cause skin and hair to feel silky smooth. They create a protective barrier on the skin that acts as a water repellent, much like petrolatum. They can fill in fine lines on the skin and temporarily smooth out wrinkles.Glyceryl stearate: This ingredient is created in a lab by reacting glycerin with stearic acid (a fatty acid obtained from animal and vegetable fats and oils). It functions as a moisturizer, but it can be a skin irritant for people with sensitive skin.Cetyl alcohol: A fairly natural oil which is produced by hydrogenation of vegetable oils such as palm oil and coconut oil. It is used in cosmetics as an emollient, emulsifier or thickening agent in skin creams and lotions. In rare cases people with eczema find it a skin irritant, but that may be due to impurities in the cetyl alcohol rather than the cetyl alcohol itself.Prunus amygdalus dulcis (sweet almond) oil: Very safe, natural oil.PEG-30 glyceryl stearate: Emulsifying agent. It is a polyethylene glycol ether of glyceryl stearate which is generally considered safe.Tocopheryl acetate: This is a form of vitamin E, a safe preservative. It is generally healing to the skin, but some people can develop an allergy to it, resulting in skin rashes, especially around the eyes. In my own case, I am very allergic to pure vitamin E around my eyes, but I have never experienced any allergic reaction to Cetaphil Cream.Benzyl alcohol: This substance is used as a preservative in IV medication solutions and in cosmetics because of its bacteriostatic and antipruritic properties. It is considered very low risk. It is produced naturally by many plants and commonly found in fruits and teas. It is found in many essential oils, such as jasmine, hyacinth, and ylang-ylang.Phenoxyethanol: When information about the dangers of parabens became widely accepted, quite a few cosmetic companies switched to this preservative which initially seemed safe. Unfortunately, research has begun to reveal that it also may be toxic. Many people develop dermatitis from prolonged exposure to it. It can worsen skin conditions like eczema, and there is growing evidence that it may be a xenoestrogen like the parabens.Sodium hydroxide: Like potassium hydroxide, this is another name for lye. It is used in the paper and chemical industries, for the manufacture of sodium salts and detergents, for pH regulation, and in the production of aluminum. It is used to neutralize acids and increase the alkalinity of whatever it is in. I would presume that is the reason for its use in this product but--lye? Really?Acrylates/C10 30 alkyl acrylate crosspolymer: This is a lab-derived, white powder appearing in just about every topical cosmetic and medication on the market. It is also used in chewable and sublingual tablets. Though considered safe enough to consume internally, like Vitamin E, some people develop an allergic reaction with long-term use leading to rashes and swelling (dermatitis). So far, I've never personally developed an allergy to Cetaphil so, presumably, I'm not allergic to this ingredient.Dimethiconol: Similar to dimethicone (see above).Disodium EDTA: This compound is widely used in processed foods and beverages, cosmetics, contact solution and eye drops as a preservative and stabilizer in many processed foods and beverages. When combined with vitamin C and sodium bicarbonate (baking soda), it forms benzene, a dangerous carcinogen. This chemical reaction is most obvious when this compound is taken internally.Propylene glycol: This lab-derived compound is a form of mineral oil commonly used in brake and hydraulic fluid and in antifreeze. Cosmetic products employ it as a humescent, to prevent the escape of moisture from the skin. Unfortunately, the Material Safety Data Sheet of the Occupational Safety and Health Administration (OSHA) states that it is a strong skin irritant which can dry the skin. In addition, due to being absorbed into the blood stream through the skin, it can potentially cause kidney damage and liver abnormalities.",4.0,Widely recommended for soothing irritated skin,1359072000,"01 25, 2013"
ABPXWVF9MC8SS,B000052YMR,"Kelly C ""lacamera""","[0, 0]","we have tried everything from eucerin on up...and this works the best.  This cream is thick, and we apply it after baths......notice a huge difference if we skip it.  works great on dry skin, and although it is sold locally, I prefer to buy it here to get a 2 pack....",5.0,the only thing that works for my sons eczema,1354060800,"11 28, 2012"
A3P84TZX9X1B3X,B000052YMR,KIMBUYS,"[0, 0]","I buy this sat Costco when it is on sale and went on Amazon to do a comparison price check.  I do not use this as my everyday body cr&egrave;me, even though my dermatologist wishes I would.  This is non scented and I tend to use it at night after showering before I go to bed as it very rich.  I turned on a friend to this as she has very dry skin and now she uses it every day.  Important to note:  scoop a small amount onto your hands and rub your hands together to 'melt it down' before applying to the body.",5.0,Suggested by my dermatologist,1388534400,"01 1, 2014"
A1Y7YR52YGFNJ,B000052YMR,kitty224blue,"[0, 0]",My skin is very sensitive and this is the only product I've found that works very well no matter what weather we're experiencing.  I've been using all Cetaphil products for about 7 years now and wouldn't trust anything else on my skin.  I LOVE IT!!!  I recommend this product.,5.0,I LOVE IT!,1404259200,"07 2, 2014"
A1HKLEIFW5IW3G,B000052YMR,kss,"[1, 1]",I got this tip from a co-worker who's daughter had terrible acne-I use it as a body lotion and also on my face.  There is no oily residue,5.0,a moisturizer for all of your body,1398816000,"04 30, 2014"
AFE0AGQT50MBJ,B000052YMR,KV Trout,"[1, 8]","I don't know why people use crap like this.It is full of chemicals that I would not put on my body because those chemicals you put ON your body go into your body.So what does one use instead?Well just about EVERY brand you can buy online or at the drugstore uses bad ingredients.So it's better to use natural stuff like:shea butterCoastal Scents Unrefined Shea Butter, 16 Ouncejojoba oilorganic coconut oilYou can easily mix this stuff together and make your own 100% natural and CHEAPER creams and oils for your face and body and not risk getting cancer from all those bad chemicals.Check out this info:beautyoffood.com/?hop=nfopowerUnfortunately the ""beauty industry"" will put any crap into a product if it will make your skin look or feel better but they don't give a dang about how it might affect your overall health.Don't be a chump, use your own cheaper better creams and oils - some stuff like cucumbers which you can rub on your face, are So cheap and work better than anything!",2.0,fine if you don't mind putting chemicals on/in your body,1368489600,"05 14, 2013"
A35JW0Z4PQ72TG,B000052YMR,"Kyle T. ""U2 Fan""","[0, 0]","I was told by my dermatologist that she could only strongly stand behind two products for moisturizing. Eucerin and Cetaphil. Since my skin is so dry, especially in winter and having to be on medications that dried up my skin even more, I have tried both. I think they do an equally outstanding job at ridding cracked, dry, red skin, the thing about Cetaphil (specifically the cream in the jar -- not the pump lotion) is that it is not even a tad bit greasy compared to the former. It eliminates dry skin within a few hours. My friend who has to wash your hands eight times a day or so was struggling so much due this winter. Both of her children also have hands that look so chapped you would think that they were sunburned. I bought this to give her a sample of as well. She keeps it right on the counter, and is one of the best testimonials of how well this product works. Besides its effectiveness, the odorless, nongreasy, tasteless, very thick and potent moisturizer to me is the gold standard for any topical cream that I have ever come across. I use it on scratches that I get very easily during the winter, I use it after shaving, even to calm down the sunburn over aloe & vera. At this price for two jars, it's a steal and depending on how liberal you use it, but jar will last at least a couple of months for one person. Just such a great product at a reasonable cost rather than paying an enormous prices for names like Avon or oil of OLE.",5.0,"Dermatologists Suggested, Many, Many Happy Friends",1366070400,"04 16, 2013"
ASXPNU896V9I8,B000052YMR,L90,"[0, 0]","I get extremely dry, itchy skin since I live in New England and am often outside in harsh weather. I have all kinds of lotion, and for some reason never tried Cetaphil. I bought this and it's now the only thing I use--it's that good! In addition to dry, my skin is very sensitive and allergy prone as well. I've used Aveeno with some success, since it's unscented, as is this. I found the main advantage in this as opposed to Aveeno is it's extremely moisturizing. I smooth it on in the morning and find that at the end of the day my skin is still very soft and not at all dry. It's the longest-lasting lotion I've ever tried. It's not at all too heavy though, or sticky and it absorbs well. It's nice because I can use it all the time without getting tired of an overpowering scent. I would highly recommend this to anyone, from people who just want good lotion to those with skin conditions (e.g. psoriasis, eczema).These little tubes are great since I can toss them in my bag for dry hands.",5.0,The best,1324857600,"12 26, 2011"
AQFDZKSUPFHAE,B000052YMR,L.B.T.,"[11, 11]","I love this.  My dermatologist has always told me to use cetaphil because I have acne.  I was actually using the cetaphil facial moisturizer for a while until I tried this.  I like it a lot better because it moisturizes my face a lot better than the other.I use it on my face and neck every time I wash my face (morning and night).  It doesn't feel too thick, but it helps moisturize.  It Doesn't feel greasy, oily, or sticky either.  Another plus is that it lasts forever if you use it for mainly your face.  I'm guilty for using in on the dry patches on my arms though!",5.0,Good for people with acne and sensitive skin,1244764800,"06 12, 2009"
A2YFNCOQCDEC4Z,B000052YMR,LILIREIGN,"[0, 1]","This product was delivered on time, however, it made me breakout more. I got more blemishes after using this stuff.It seems to have a greasy feel to it. I found that &#34;Suki pure facial moisture-balancing moisturizer&#34; works much better. It's very mild on the skin and did not make me breakout.",1.0,made me breakout,1392422400,"02 15, 2014"
AD3NIRXC8UN2U,B000052YMR,"Lorie F. ""Lorie""","[1, 1]","Unfortunately, this moisturizing cream isn't the best. It works wonderfully on my body, but it causes a horrible rash on my face. I'm still in the market for a product gentle enough to moisturize my face.",4.0,Not okay for especially sensitive skin,1389657600,"01 14, 2014"
A2WQNM3SUHEUV2,B000052YMR,Lostinabook,"[0, 0]","This is one of the best products I've found for very dry skin.  I even use this as a facial moisturizer, and my skin hasn't felt better!",5.0,Makes my skin feel moisturized!,1388707200,"01 3, 2014"
A346MJ8WUSV7TT,B000052YMR,Lyssa,"[1, 1]","I buy this in bulk because we use it every day. It's well worth the price because a little goes a long way and it really works. I have very healthy, super soft skin because of it.",5.0,The absolute best body lotion,1395446400,"03 22, 2014"
A1VDHQUO1K6UMK,B000052YMR,"Madeline R. Daniels ""Maddie D.""","[0, 0]","This stuff is a miracle. I have incredibly dry skin from eczema and allergies. Winter is pretty awful for me. My skin, especially my legs, get very dry and itchy. Then I scratch and they hurt. Then I put lotion on and they sting. And I've tried everything, having particular luck with colloidal oatmeal lotions, but they weren't perfect.But this has been a godsend.Even though I use Cetaphil face wash, I would have never thought to try this out but received it in a package of products from Allure called the Allure Beauty Box. After my first use I was in love.It's thick, feels nice going on, doesn't burn, and kept my skin unbelievably healthy. I haven't scratched my legs once all winter for the first time in 25 years. Seriously unbelievable.I can't recommend this enough. Really does what it says!",5.0,Hands down the best I've ever tried,1394409600,"03 10, 2014"
A1L9FP9AK2KZPU,B000052YMR,mariam89,"[0, 0]",i bought it long time ago and i still have it . its very moisturizing and it dry fast i use for my body and feet,5.0,amazing,1401148800,"05 27, 2014"
A3MX6DBYFRGCB5,B000052YMR,Marshallmaniac,"[0, 0]","I use this as an all over (head to toe) moisturizer year round. In the summers, I put my go-to sunscreen over it and it's not too much. I'm a bit of a product junkie, so in the past I've deviated from this to try other lotions and creams, but always came back to Cetaphil. I'm not budging again. It's economical, it doesn't contribute to breakouts (the skin on my face has an attitude), it moisturizes and keeps my skin that way throughout the day, and it seriously softens everything it touches. It's not greasy, soaks in quickly and well, doesn't interfere with any make up I use (that said, I only use a gel blush and maybe some powder) and it has a good ranking on the Environmental Working Group site (I think a 2 or 3) and contains no parabens. Sold.",5.0,Absolutely love Cetaphil cream,1350604800,"10 19, 2012"
ASSHPKQBFZPB5,B000052YMR,"M. C. ""lovestoread""","[0, 0]","Great product. I like that it doesn't have all the bad stuff in it. It's thick and creamy, good in the winter and in the summer. My skin stays moisturized all day. I won't use anything else.",5.0,Love it!,1369526400,"05 26, 2013"
A3JRCCZFKAF52,B000052YMR,MMG,"[25, 26]","Ok, so I'm anal.  I pour over reviews for hours before making a purchase.  It was so well worth the effort in finding the Cetaphil cream!  This cream is light weight, but works wonderfully.  I really don't understand the few reviewers who said this cream was heavy or greasy.  At 52 and still prone to acne from moisturizers, this cream is fabulous!  I purchased a chemical peel that recommended this product for use after treatment and I am so glad I did.  No breakouts, hydrated skin and a steal compared to the other ""miracle"" creams out there.  Also, my hands and legs have never been so smooth and soft.  No more oily/greasy feeling on my hands and legs as with other moisturizers.  Plain and simple, this product works!Thank you Amazon.  Your review system, lightening fast shipping and unlimited selection of products keeps me coming back again and again.",5.0,WOW,1302220800,"04 8, 2011"
A3D732EQ36IHO8,B000052YMR,"Mo ""Grim Reaper""","[1, 2]","This product is decent if your skin is mildly dry, but it doesn't effectively heal the skin of the moderate-high dry-flaky kind. Even after I apply this to my face or neck, where my skin is dry and flaky, it's as though it dismally staved off and forestall the inevitable shedding of the skin. I apply this ""liberally"" both in the morning and at night, like it suggests, but haven't had impressive results. I gave this product two stars, because it is decent against mild-dryness, but that's the limit of Cetaphil's capability. Also, I will admit, one jar lasts me a very long time. Even after applying a liberal amount, twice a day, it's taken me months to topically consume the entire jar. It's probably the most long-lasting/durable product I've possessed. But there may be a reason for this. One reviewer noticed that his didn't contain a foil seal and may have been a counterfeit product. Looking back, I also don't remember ripping open a foil seal on mine.",2.0,Not Really Effective With Dry/Flaky Skin.,1363219200,"03 14, 2013"
A3EPHBMU07LZ50,B000052YMR,Mysterious Reviewer,"[2, 2]","On my doctor's advice I started using Cetaphil products. I absolutely love the moisturizing cream as it seems to really sink into the skin and moisturize it. I always apply this cream before going to sleep at night followed up by an application the following day. During particularly dry seasons, I may apply this cream several times a day.This stuff really works. I suffer from very dry skin and Atopic Dermatitis. Applying the Cetaphil cream seems to help alleviate these skin conditions. What is really nice is the skin cream is unscented. Sensitive skin, like mine, can be irritated by perfumed lotions.Highly reommend.",5.0,Wonderful for sensitive dry skin,1261353600,"12 21, 2009"
A2GVG03NGBKCF4,B000052YMR,"Nan M. Hart ""valentine""","[5, 6]","This cream is simply the best moisturizer available today...non greasy, great texture, penetrating but my skin absorbs it nicely.  I especially like the way it is dispensed which allows me to travel with it easily.  It is now hard to find in drugstores so I am thrilled that I can get it on Amazon.",5.0,best facial moisturizer on the market!,1287532800,"10 20, 2010"
